gu,dong,apt,addr,area,completion,transaction_ym,floor,price,price/pyeong,latitude,longitude
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201709,4,125000,4855,37.501351799999995,127.0087949
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,112.93,2016,201709,10,272000,7948,37.5054635,126.99278659999999
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201709,10,185000,7187,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201709,24,184000,7148,37.5063408,127.01104840000002
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,84.93,2009,201709,28,195000,7577,37.50293189999999,126.99926049999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,84.93,2009,201709,15,192500,7480,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,165.446,2009,201709,17,250000,4987,37.5063408,127.01104840000002
서초구,반포동,반포리체,반포동 30-26 반포리체,59.993,2010,201709,25,126700,6969,37.5037656,127.01333659999999
서초구,반포동,반포자이,반포동 20-43 반포자이,84.99799999999998,2009,201709,17,185000,7183,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,165.446,2009,201709,12,250000,4987,37.5063408,127.01104840000002
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201709,14,125000,4855,37.501351799999995,127.0087949
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,84.97,2016,201709,20,225000,8738,37.5054635,126.99278659999999
서초구,반포동,반포자이,반포동 20-43 반포자이,244.628,2009,201709,26,330000,4452,37.5063408,127.01104840000002
서초구,반포동,반포리체,반포동 30-26 반포리체,106.148,2010,201709,2,185000,5751,37.5037656,127.01333659999999
서초구,반포동,반포 힐스테이트,반포동 16-6 반포 힐스테이트,59.7,2012,201709,6,136000,7518,37.5011931,126.99683610000001
서초구,반포동,반포리체,반포동 30-26 반포리체,59.993,2010,201709,3,119000,6546,37.5037656,127.01333659999999
서초구,반포동,반포푸르지오,반포동 10 반포푸르지오,84.82,2000,201709,4,133000,5174,37.5038906,126.99646640000002
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201709,13,124000,4816,37.501351799999995,127.0087949
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201709,7,125500,4875,37.501351799999995,127.0087949
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,59.98,2016,201709,8,155000,8528,37.5054635,126.99278659999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,59.96,2009,201709,21,153000,8421,37.50293189999999,126.99926049999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,222.76,2009,201709,11,340000,5037,37.50293189999999,126.99926049999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,59.96,2009,201709,18,154500,8503,37.50293189999999,126.99926049999999
서초구,반포동,반포리체,반포동 30-26 반포리체,84.96700000000001,2010,201709,21,155000,6020,37.5037656,127.01333659999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,84.93,2009,201709,26,190000,7383,37.50293189999999,126.99926049999999
서초구,반포동,반포 힐스테이트,반포동 16-6 반포 힐스테이트,59.7,2012,201709,24,138000,7628,37.5011931,126.99683610000001
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201710,26,184100,7152,37.5063408,127.01104840000002
서초구,반포동,반포미도2차아파트,반포동 60-5 반포미도2차아파트,71.49,1989,201710,11,102500,4731,37.5023578,127.00751240000001
서초구,반포동,현대동궁아파트,반포동 64-5 현대동궁아파트,70.38,1991,201710,4,80000,3751,37.500395700000006,127.0020963
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,222.76,2009,201710,24,343000,5081,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,165.446,2009,201710,18,250000,4987,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,244.543,2009,201710,12,300000,4048,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,59.98,2009,201710,17,136000,7482,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,165.446,2009,201710,23,246000,4907,37.5063408,127.01104840000002
서초구,반포동,반포 힐스테이트,반포동 16-6 반포 힐스테이트,59.7,2012,201710,21,138000,7628,37.5011931,126.99683610000001
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,84.93,2009,201710,6,195000,7577,37.50293189999999,126.99926049999999
서초구,반포동,반포미도2차아파트,반포동 60-5 반포미도2차아파트,59.07,1989,201710,11,90000,5028,37.5023578,127.00751240000001
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,84.93,2009,201710,14,200000,7771,37.50293189999999,126.99926049999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,84.93,2009,201710,20,197000,7655,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,165.05200000000005,2009,201710,19,244000,4878,37.5063408,127.01104840000002
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,198.04,2009,201710,8,323000,5382,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201710,9,184000,7148,37.5063408,127.01104840000002
서초구,반포동,반포미도2차아파트,반포동 60-5 반포미도2차아파트,71.49,1989,201710,5,100000,4616,37.5023578,127.00751240000001
서초구,반포동,반포자이,반포동 20-43 반포자이,84.984,2009,201710,3,170000,6601,37.5063408,127.01104840000002
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,84.95,2016,201710,14,240000,9323,37.5054635,126.99278659999999
서초구,반포동,삼호가든맨션(5차),반포동 30-1 삼호가든맨션(5차),98.64,1986,201710,11,141000,4717,37.503941499999996,127.0115013
서초구,반포동,반포미도2차아파트,반포동 60-5 반포미도2차아파트,59.07,1989,201710,3,88000,4916,37.5023578,127.00751240000001
서초구,반포동,반포리체,반포동 30-26 반포리체,59.993,2010,201710,18,128000,7041,37.5037656,127.01333659999999
서초구,반포동,반포 힐스테이트,반포동 16-6 반포 힐스테이트,155.95,2012,201710,8,237000,5015,37.5011931,126.99683610000001
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201710,6,127000,4933,37.501351799999995,127.0087949
서초구,반포동,삼호가든맨션(5차),반포동 30-1 삼호가든맨션(5차),98.64,1986,201710,5,144000,4818,37.503941499999996,127.0115013
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,84.93,2009,201710,4,200000,7771,37.50293189999999,126.99926049999999
서초구,반포동,반포푸르지오,반포동 10 반포푸르지오,50.02,2000,201710,12,104700,6907,37.5038906,126.99646640000002
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,84.95,2016,201710,17,238000,9245,37.5054635,126.99278659999999
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201710,24,182000,7071,37.5063408,127.01104840000002
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,59.97,2016,201710,12,160000,8804,37.5054635,126.99278659999999
서초구,반포동,반포자이,반포동 20-43 반포자이,165.05200000000005,2009,201710,10,255000,5098,37.5063408,127.01104840000002
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,198.04,2009,201710,9,370000,6165,37.50293189999999,126.99926049999999
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,129.97,2016,201710,15,334500,8493,37.5054635,126.99278659999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,135.92,2009,201710,18,272000,6604,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,132.179,2009,201710,4,229000,5717,37.5063408,127.01104840000002
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201710,13,124000,4816,37.501351799999995,127.0087949
서초구,반포동,반포자이,반포동 20-43 반포자이,132.439,2009,201710,19,215000,5357,37.5063408,127.01104840000002
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,198.04,2009,201710,16,320000,5332,37.50293189999999,126.99926049999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,84.93,2009,201710,29,187000,7266,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,165.05200000000005,2009,201710,29,250000,4998,37.5063408,127.01104840000002
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,117.12,2009,201710,19,250000,7044,37.50293189999999,126.99926049999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,84.93,2009,201710,2,199700,7759,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,216.49,2009,201710,6,265000,4039,37.5063408,127.01104840000002
서초구,반포동,현대동궁아파트,반포동 64-5 현대동궁아파트,82.35,1991,201710,6,95000,3807,37.500395700000006,127.0020963
서초구,반포동,반포자이,반포동 20-43 반포자이,59.98,2009,201710,20,143500,7895,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201710,23,178000,6915,37.5063408,127.01104840000002
서초구,반포동,라인,반포동 70 라인,59.97,1995,201710,8,73000,4017,37.4989146,126.99992820000001
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201710,13,185000,7187,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,132.179,2009,201710,7,226500,5655,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201711,21,175000,6799,37.5063408,127.01104840000002
서초구,반포동,반포리체,반포동 30-26 반포리체,106.148,2010,201711,12,174500,5425,37.5037656,127.01333659999999
서초구,반포동,반포자이,반포동 20-43 반포자이,132.439,2009,201711,14,218000,5432,37.5063408,127.01104840000002
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,59.96,2009,201711,18,156500,8613,37.50293189999999,126.99926049999999
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,84.98,2016,201711,4,194500,7553,37.5054635,126.99278659999999
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,112.97,2016,201711,28,297000,8676,37.5054635,126.99278659999999
서초구,반포동,반포자이,반포동 20-43 반포자이,244.972,2009,201711,22,300000,4041,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,194.692,2009,201711,16,240000,4068,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,165.05200000000005,2009,201711,13,250000,4998,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201711,15,188000,7304,37.5063408,127.01104840000002
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,84.99,2016,201711,4,208000,8076,37.5054635,126.99278659999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,169.31,2009,201711,11,325000,6335,37.50293189999999,126.99926049999999
서초구,반포동,반포리체,반포동 30-26 반포리체,84.96700000000001,2010,201711,11,166500,6467,37.5037656,127.01333659999999
서초구,반포동,반포 힐스테이트,반포동 16-6 반포 힐스테이트,84.8,2012,201711,15,190000,7394,37.5011931,126.99683610000001
서초구,반포동,반포자이,반포동 20-43 반포자이,132.179,2009,201711,21,223000,5567,37.5063408,127.01104840000002
서초구,반포동,반포 힐스테이트,반포동 16-6 반포 힐스테이트,155.95,2012,201711,12,250000,5290,37.5011931,126.99683610000001
서초구,반포동,반포미도2차아파트,반포동 60-5 반포미도2차아파트,71.49,1989,201711,10,101000,4662,37.5023578,127.00751240000001
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201711,14,131000,5088,37.501351799999995,127.0087949
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201711,4,179500,6973,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,165.446,2009,201711,26,260000,5186,37.5063408,127.01104840000002
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,198.04,2009,201711,4,300000,4999,37.50293189999999,126.99926049999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,59.89,2009,201711,30,160000,8816,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,84.984,2009,201711,7,190000,7378,37.5063408,127.01104840000002
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,84.93,2009,201711,22,210000,8160,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,194.692,2009,201711,13,266500,4517,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,132.179,2009,201711,26,225500,5630,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,194.515,2009,201711,16,285000,4835,37.5063408,127.01104840000002
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,84.93,2009,201711,4,198500,7713,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,244.543,2009,201711,23,300000,4048,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,165.446,2009,201711,25,259000,5166,37.5063408,127.01104840000002
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201711,1,120000,4661,37.501351799999995,127.0087949
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,129.97,2016,201711,6,298500,7579,37.5054635,126.99278659999999
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201711,14,130000,5049,37.501351799999995,127.0087949
서초구,반포동,반포리체,반포동 30-26 반포리체,84.96700000000001,2010,201711,31,168000,6525,37.5037656,127.01333659999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,84.93,2009,201711,26,210000,8160,37.50293189999999,126.99926049999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,198.22,2009,201711,24,325000,5411,37.50293189999999,126.99926049999999
서초구,반포동,삼호가든맨션(5차),반포동 30-1 삼호가든맨션(5차),153.54,1986,201711,11,187500,4030,37.503941499999996,127.0115013
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201711,21,192000,7459,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,165.446,2009,201711,21,262000,5226,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,59.971000000000004,2009,201711,12,140000,7704,37.5063408,127.01104840000002
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,84.95,2016,201711,13,250000,9712,37.5054635,126.99278659999999
서초구,반포동,반포자이,반포동 20-43 반포자이,165.446,2009,201711,3,257000,5126,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,59.971000000000004,2009,201711,12,135500,7456,37.5063408,127.01104840000002
서초구,반포동,반포리체,반포동 30-26 반포리체,59.993,2010,201711,32,132700,7299,37.5037656,127.01333659999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,222.15,2009,201711,19,328000,4872,37.50293189999999,126.99926049999999
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,112.97,2016,201711,6,263000,7683,37.5054635,126.99278659999999
서초구,반포동,반포리체,반포동 30-26 반포리체,106.148,2010,201711,7,187000,5814,37.5037656,127.01333659999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,115.65,2009,201711,6,265000,7562,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201711,15,180000,6993,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201711,22,185000,7187,37.5063408,127.01104840000002
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201711,2,135000,5244,37.501351799999995,127.0087949
서초구,반포동,현대반포빌라트B,반포동 77-1 현대반포빌라트B,242.92,1997,201711,2,177000,2404,37.4966113,126.99918980000001
서초구,반포동,반포자이,반포동 20-43 반포자이,84.99799999999998,2009,201711,26,174000,6755,37.5063408,127.01104840000002
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,198.04,2009,201711,15,360000,5999,37.50293189999999,126.99926049999999
서초구,반포동,반포 힐스테이트,반포동 16-6 반포 힐스테이트,155.95,2012,201711,17,239000,5057,37.5011931,126.99683610000001
서초구,반포동,반포자이,반포동 20-43 반포자이,84.984,2009,201711,13,175000,6795,37.5063408,127.01104840000002
서초구,반포동,반포리체,반포동 30-26 반포리체,59.993,2010,201711,24,130000,7151,37.5037656,127.01333659999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,59.96,2009,201711,24,159000,8751,37.50293189999999,126.99926049999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,168.65,2009,201711,26,315000,6164,37.50293189999999,126.99926049999999
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,135.92,2009,201711,21,300000,7284,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201711,6,177000,6876,37.5063408,127.01104840000002
서초구,반포동,아크로리버파크,반포동 2-12 아크로리버파크,84.97,2016,201711,25,219500,8525,37.5054635,126.99278659999999
서초구,반포동,반포미도2차아파트,반포동 60-5 반포미도2차아파트,71.49,1989,201711,13,115000,5308,37.5023578,127.00751240000001
서초구,반포동,반포자이,반포동 20-43 반포자이,194.515,2009,201711,6,285000,4835,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,216.49,2009,201711,19,290000,4421,37.5063408,127.01104840000002
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201711,7,134000,5205,37.501351799999995,127.0087949
서초구,반포동,반포리체,반포동 30-26 반포리체,84.96700000000001,2010,201711,16,168000,6525,37.5037656,127.01333659999999
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201711,7,135000,5244,37.501351799999995,127.0087949
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,169.31,2009,201711,3,300000,5847,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201711,10,179000,6954,37.5063408,127.01104840000002
서초구,반포동,래미안퍼스티지,반포동 18-1 래미안퍼스티지,84.93,2009,201711,21,210000,8160,37.50293189999999,126.99926049999999
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201711,15,175000,6799,37.5063408,127.01104840000002
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201711,3,97000,3768,37.501351799999995,127.0087949
서초구,반포동,반포미도2차아파트,반포동 60-5 반포미도2차아파트,71.49,1989,201711,12,118000,5447,37.5023578,127.00751240000001
서초구,반포동,반포자이,반포동 20-43 반포자이,165.446,2009,201711,5,260000,5186,37.5063408,127.01104840000002
서초구,반포동,반포자이,반포동 20-43 반포자이,84.943,2009,201711,9,190000,7381,37.5063408,127.01104840000002
서초구,반포동,반포미도,반포동 60-4 반포미도,84.96,1987,201711,12,139500,5418,37.501351799999995,127.0087949
서초구,서초동,래미안서초에스티지,서초동 1332-13 래미안서초에스티지,83.6,2016,201701,13,127400,5029,37.492797700000004,127.0251932
서초구,서초동,롯데캐슬쥬피터,서초동 1359-50 롯데캐슬쥬피터,150.56,2003,201701,10,112000,2455,37.4867222,127.03036019999999
서초구,서초동,서초동롯데캐슬리버티,서초동 1620-20 서초동롯데캐슬리버티,84.99,2005,201701,4,83000,3223,37.4874489,127.0169557
서초구,서초동,경남아너스빌201동,서초동 1456-2 경남아너스빌201동,84.95,2006,201701,3,78000,3030,37.4838261,127.0142453
서초구,서초동,래미안서초에스티지,서초동 1332-13 래미안서초에스티지,83.6,2016,201701,15,129200,5100,37.492797700000004,127.0251932
서초구,서초동,서초동두산위브2,서초동 1507-38 서초동두산위브2,116.28,2005,201701,9,90000,2554,37.4870944,127.0047172
서초구,서초동,현대ESA,서초동 1338 현대ESA,100.06,2002,201701,12,80000,2638,37.490902399999996,127.029491
서초구,서초동,무지개,서초동 1335 무지개,117.11,1978,201701,8,128000,3607,37.4890918,127.02619240000001
서초구,서초동,서초롯데캐슬프레지던트,서초동 1681-8 서초롯데캐슬프레지던트,84.97,2014,201701,24,109000,4233,37.496865899999996,127.01968049999999
서초구,서초동,서초극동스타클래스,서초동 1616-10 서초극동스타클래스,84.3,2003,201701,6,76000,2975,37.4879209,127.02300120000001
서초구,서초동,대림서초리시온,서초동 1671-5 대림서초리시온,39.9,2003,201701,11,36500,3019,37.4934773,127.0154485
서초구,서초동,신동아2,서초동 1334-1 신동아2,144.41,1979,201701,4,111500,2548,37.4904946,127.02624840000001
서초구,서초동,더샵서초,서초동 1445-14 더샵서초,30.39,2006,201701,28,41500,4506,37.483546600000004,127.01768770000001
서초구,서초동,서초한빛삼성,서초동 1509-1 서초한빛삼성,59.52,1999,201701,12,64900,3598,37.4881125,127.00792959999998
서초구,서초동,서초현대,서초동 1648-2 서초현대,114.84,1999,201701,2,95000,2730,37.4909929,127.02017690000001
서초구,서초동,서초타운트라팰리스,서초동 1327 서초타운트라팰리스,82.9,2006,201701,12,75000,2986,37.4956378,127.02709250000001
서초구,서초동,삼성쉐르빌2,서초동 1330 삼성쉐르빌2,70.49,2002,201701,7,53500,2505,37.493967299999994,127.0278848
서초구,서초동,월드메르디앙(오페라),서초동 1450-1 월드메르디앙(오페라),150.476,2004,201701,5,96500,2116,37.4815564,127.0139973
서초구,서초동,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,84.98,2006,201701,6,115000,4466,37.5000161,127.02144720000001
서초구,서초동,서초아크빌,서초동 1568-1 서초아크빌,234.11,2003,201701,6,131000,1847,37.4907081,127.01282090000001
서초구,서초동,현대슈퍼빌,서초동 1446-11 현대슈퍼빌,164.87,2003,201701,30,171000,3423,37.4830098,127.0160375
서초구,서초동,더샵서초,서초동 1445-14 더샵서초,152.95,2006,201701,22,132700,2863,37.483546600000004,127.01768770000001
서초구,서초동,서초동현대리츠빌,서초동 1359 서초동현대리츠빌,163.51,2002,201701,3,130000,2624,37.486751899999994,127.0296483
서초구,서초동,현대아이파크,서초동 1436-14 현대아이파크,164.83,2003,201701,7,129000,2583,37.485380299999996,127.0233629
서초구,서초동,서초5차e편한세상,서초동 1467-62 서초5차e편한세상,158.24,2005,201701,5,127500,2659,37.4797283,127.00728500000001
서초구,서초동,더샵서초,서초동 1445-14 더샵서초,152.95,2006,201701,28,125000,2697,37.483546600000004,127.01768770000001
서초구,서초동,현대ESA,서초동 1338 현대ESA,163.95,2002,201701,5,80000,1610,37.490902399999996,127.029491
서초구,서초동,우성5,서초동 1326-17 우성5,59.93,1998,201701,8,79500,4378,37.4948555,127.02667360000001
서초구,서초동,서초롯데캐슬84,서초동 1642-14 서초롯데캐슬84,208.63,2001,201701,1,136000,2151,37.4924991,127.01826940000001
서초구,서초동,래미안서초에스티지,서초동 1332-13 래미안서초에스티지,101.55,2016,201701,6,142000,4614,37.492797700000004,127.0251932
서초구,서초동,서초트라팰리스,서초동 1344-13 서초트라팰리스,81.76,2005,201701,21,78000,3148,37.4868239,127.0283993
서초구,서초동,래미안서초스위트,서초동 1301-6 래미안서초스위트,59.9958,2009,201701,15,91000,5005,37.502261499999996,127.02049380000001
서초구,서초동,서초 교대 e편한세상,서초동 1686-9 서초 교대 e편한세상,59.9,2010,201701,1,85500,4710,37.4966469,127.01722520000001
서초구,서초동,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,120.18,2006,201701,19,134800,3701,37.5000161,127.02144720000001
서초구,서초동,삼풍아파트,서초동 1685 삼풍아파트,130.73,1988,201701,9,178000,4493,37.498545,127.01562709999999
서초구,서초동,더샵서초,서초동 1445-14 더샵서초,136.02,2006,201701,17,122500,2972,37.483546600000004,127.01768770000001
서초구,서초동,무지개,서초동 1335 무지개,76.89,1978,201701,9,93000,3991,37.4890918,127.02619240000001
서초구,서초동,서초트라팰리스,서초동 1344-13 서초트라팰리스,126.56,2005,201701,2,107500,2803,37.4868239,127.0283993
서초구,서초동,신원아침도시(1434),서초동 1434-2 신원아침도시(1434),83.102,2004,201701,6,67000,2661,37.484509499999994,127.0236437
서초구,서초동,서초현대,서초동 1648-2 서초현대,84.78,1999,201701,14,85000,3309,37.4909929,127.02017690000001
서초구,서초동,서초가든스위트,서초동 1326 서초가든스위트,176.24,2000,201701,10,167000,3127,37.4946025,127.0256831
서초구,서초동,서초동아타워,서초동 1321-6 서초동아타워,151.93,1996,201701,14,93000,2020,37.4960217,127.0252821
서초구,서초동,래미안서초스위트,서초동 1301-6 래미안서초스위트,84.9571,2009,201701,15,111000,4312,37.502261499999996,127.02049380000001
서초구,서초동,롯데캐슬쥬피터,서초동 1359-50 롯데캐슬쥬피터,164.05,2003,201701,11,118000,2374,37.4867222,127.03036019999999
서초구,서초동,무지개,서초동 1335 무지개,101.1,1978,201701,2,104500,3411,37.4890918,127.02619240000001
서초구,서초동,현대ESA,서초동 1338 현대ESA,116.04,2002,201701,4,78300,2227,37.490902399999996,127.029491
서초구,서초동,서초트라팰리스,서초동 1344-13 서초트라팰리스,134.78,2005,201701,11,85000,2081,37.4868239,127.0283993
서초구,서초동,서초트라팰리스,서초동 1344-13 서초트라팰리스,81.76,2005,201701,15,77000,3108,37.4868239,127.0283993
서초구,서초동,무지개,서초동 1335 무지개,77.71,1978,201701,9,92000,3907,37.4890918,127.02619240000001
서초구,서초동,롯데캐슬클래식,서초동 1312-3 롯데캐슬클래식,84.98,2006,201701,3,112000,4349,37.5000161,127.02144720000001
서초구,서초동,서초대우아이빌,서초동 1675-11 서초대우아이빌,65.08800000000001,2003,201701,9,49000,2484,37.4942468,127.0175669
서초구,서초동,서초래미안,서초동 1682 서초래미안,111.32,2003,201701,22,133000,3943,37.4985584,127.0188966
서초구,서초동,롯데캐슬쥬피터,서초동 1359-50 롯데캐슬쥬피터,162.41,2003,201701,6,112500,2286,37.4867222,127.03036019999999
서초구,서초동,다솔,서초동 1471-3 다솔,65.55,2004,201701,6,39000,1963,37.4811484,127.00957240000001
서초구,서초동,무지개,서초동 1335 무지개,101.1,1978,201701,5,110000,3591,37.4890918,127.02619240000001
서초구,서초동,롯데캐슬쥬피터,서초동 1359-50 롯데캐슬쥬피터,162.41,2003,201701,7,110000,2235,37.4867222,127.03036019999999
서초구,서초동,삼성쉐르빌2,서초동 1330 삼성쉐르빌2,35.22,2002,201702,20,27950,2619,37.493967299999994,127.0278848
서초구,서초동,현대ESA,서초동 1338 현대ESA,163.95,2002,201702,11,85000,1711,37.490902399999996,127.029491
서초구,서초동,우정에쉐르,서초동 1355-24 우정에쉐르,72.44,2004,201702,8,54500,2483,37.484661200000005,127.0285679
서초구,서초동,서초로얄,서초동 1627-3 서초로얄,59.34,2001,201702,5,44700,2486,37.4886638,127.01733270000001
서초구,서초동,한라비발디스튜디오193,서초동 1363-25 한라비발디스튜디오193,19.99,2013,201702,11,27300,4507,37.48571810000001,127.03213020000001
서초구,서초동,무지개,서초동 1335 무지개,77.71,1978,201702,2,93000,3949,37.4890918,127.02619240000001
서초구,서초동,서초래미안,서초동 1682 서초래미안,111.92,2003,201702,5,111000,3273,37.4985584,127.0188966
서초구,서초동,현대,서초동 1346 현대,84.33,1989,201702,7,78000,3052,37.486794399999994,127.0256895
서초구,서초동,서초1차e-편한세상,서초동 1487-63 서초1차e-편한세상,130.53,2004,201702,13,113000,2857,37.4812021,127.00673490000001
서초구,서초동,서초트라팰리스,서초동 1344-13 서초트라팰리스,116.3,2005,201702,8,103000,2923,37.4868239,127.0283993
서초구,서초동,신동아1,서초동 1333 신동아1,86.61,1978,201702,4,90000,3429,37.492151899999996,127.02391750000001
